,total_transactions_other,total_uniqueReceivedFromAddresses_other,total_uniqueSentToAddresses_other,time_avgBetweenReceivedTxn_other,time_avgBetweenTxn_other,time_diffBetweenFirstAndLastSent_other,time_diffBetweenFirstAndLastTxn_other,erc20_uniqueTokenAddressesSent_other,erc20_uniqueTokenAddressesReceived_other,erc20_mostSentTokenAddress_other,erc20_mostReceivedTokenAddress_other,erc20_uniqueUnknownValueTokens_other,erc20_transactionsWithUnknownValueTokens_other,walletAddress,total_transactions_approval,total_etherSent_approval,total_etherReceived_approval,total_etherSentToContract_approval,total_sentTxn_approval,total_receivedTxn_approval,total_sentToContractTxn_approval,total_uniqueReceivedFromAddresses_approval,total_uniqueSentToAddresses_approval,time_avgBetweenTxn_approval,time_diffBetweenFirstAndLastTxn_approval,erc20_uniqueTokenAddressesSent_approval,erc20_uniqueTokenAddressesReceived_approval,erc20_mostSentTokenAddress_approval,erc20_uniqueUnknownValueTokens_approval,erc20_transactionsWithUnknownValueTokens_approval,total_transactions_transfer,total_etherSent_transfer,total_etherReceived_transfer,total_etherSentToContract_transfer,total_sentTxn_transfer,total_receivedTxn_transfer,total_sentToContractTxn_transfer,total_uniqueReceivedFromAddresses_transfer,total_uniqueSentToAddresses_transfer,time_avgBetweenTxn_transfer,time_diffBetweenFirstAndLastTxn_transfer,erc20_uniqueTokenAddressesSent_transfer,erc20_uniqueTokenAddressesReceived_transfer,erc20_mostSentTokenAddress_transfer,erc20_uniqueUnknownValueTokens_transfer,erc20_transactionsWithUnknownValueTokens_transfer,received:minValue,received:maxValue,received:avgValue,sent:minValue,sent:maxValue,sent:avgValue,sentToContract:minValue,sentToContract:maxValue,sentToContract:avgValue,total:transactions,total:etherSent,total:etherReceived,total:etherSentToContract,total:sentTxn,total:receivedTxn,total:sentToContractTxn,total:uniqueReceivedFromAddresses,total:uniqueSentToAddresses,time:avgBetweenSentTxn,time:avgBetweenReceivedTxn,time:avgBetweenTxn,time:diffBetweenFirstAndLastSent,time:diffBetweenFirstAndLastReceived,time:diffBetweenFirstAndLastTxn,Target
29,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,1.0,1.0,0x4039a03345e599e7d37c8df4b4ec6f20edd08900,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13 days 03:56:22.800000,65 days 19:41:54,2.0,0.0,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,2.0,5.0,9.4520320272e-05,0.0005034519361208,0.0002605286897603,0.0,0.01234536963942,0.0017636242342028,0.0,0.0,0.0,12.0,0.01234536963942,0.0013026434488016,0.0,7.0,5.0,6.0,1.0,3.0,9 days 09:54:46.714285714,9 days 13:13:29,5 days 11:46:57.250000,65 days 21:23:27,47 days 18:07:25,65 days 21:23:27,0
30,10.0,0.0,1.0,,8 days 23:35:01.300000,,89 days 19:50:13,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,10.0,0x403a0902d22f9758df435a74921d3d7edb14d494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017386418079752,0.09906521,0.0337575293564435,0.0,0.0499999999999999,0.0039043277202778,0.0,0.0,0.0,160.0,0.6051707966430718,0.1687876467822175,0.0,155.0,5.0,105.0,3.0,18.0,0 days 14:09:11.064516129,14 days 15:06:03.200000,0 days 13:42:38.843750,91 days 09:43:35,73 days 03:30:16,91 days 09:43:35,0
31,43.0,0.0,1.0,,1 days 02:16:48.697674418,,47 days 02:02:54,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,43.0,0x4046224953776a683a6b7defe42352bf0324764c,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12 days 04:12:56.666666666,73 days 01:17:40,5.0,0.0,0x4e15361fd6b4bb609fa63c81a2be19d873717870,5.0,6.0,,,,,,,,,,,,,,,,,1e-05,0.076,0.0218435714285714,0.0,0.0999999999999999,0.0086174776953359,0.0,0.0,0.0,267.0,2.180221856919996,0.3058099999999996,0.0,253.0,14.0,109.0,5.0,34.0,0 days 08:42:36.877470355,5 days 07:05:04.928571428,0 days 08:15:12.696629213,91 days 19:41:30,74 days 03:11:09,91 days 19:41:30,0
32,3.0,0.0,1.0,,8 days 01:43:38.666666666,,24 days 05:10:56,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,3.0,0x4060a88c97701514f76dde6a1b177b4287ccda58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 10:39:47.500000,0 days 21:19:35,2.0,0.0,0x1796ae0b0fa4862485106a0de9b654efe301d0b2,2.0,2.0,,,,,,,,,,,,,,,,,0.003401259,0.026334453,0.0138798960999999,0.0,0.027,0.0057086956521739,0.0,0.0,0.0,33.0,0.1313,0.1387989609999999,0.0,23.0,10.0,10.0,6.0,8.0,2 days 18:38:02.217391304,6 days 18:58:14.700000,1 days 22:26:30.636363636,63 days 20:34:51,67 days 21:42:27,63 days 20:34:51,0
33,4.0,0.0,2.0,,4 days 13:16:48,,18 days 05:07:12,2.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,2.0,4.0,0x40df5c0e9bf6c2ac0ba2fbeed6035dfe92d7bfe3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,,,,,,,,,,,,,,,,,0.0255,0.3,0.1551062251666667,0.0,0.62,0.0092689915552147,0.0,0.0,0.0,1007.0,9.278260546769983,0.930637351,0.0,1001.0,6.0,385.0,2.0,335.0,0 days 01:16:26.964035964,7 days 07:49:11.500000,0 days 01:15:59.633565044,53 days 03:25:51,43 days 22:55:09,53 days 03:25:51,0
34,2.0,0.0,1.0,,3 days 13:02:27,,7 days 02:04:54,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,2.0,0x40ea3d33c75d2f8ecb8bc6e0a61f492690fd42df,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17 days 11:13:12.500000,34 days 22:26:25,2.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.055,0.0153333333333333,0.0,0.0,0.0,6.0,0.092,0.0,0.0,6.0,0.0,4.0,0.0,4.0,7 days 00:04:58.166666666,,7 days 00:04:58.166666666,42 days 00:29:49,,42 days 00:29:49,0
35,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,1.0,0x4114ffbd24ac78924d85b7a5726b83690bcb9611,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19 days 16:38:34.500000,78 days 18:34:18,2.0,0.0,0x4d224452801aced8b2f0aebe155379bb5d594381,2.0,4.0,,,,,,,,,,,,,,,,,0.0,0.0488311531586625,0.0217986767273416,0.0,0.27,0.0130067201644192,0.0,0.0,0.0,141.0,1.5477996995658916,0.479570888001517,0.0,119.0,22.0,69.0,11.0,60.0,0 days 17:42:36.268907563,3 days 22:00:02.090909090,0 days 14:56:48.482269503,87 days 19:29:56,86 days 04:00:46,87 days 19:29:56,0
36,4.0,0.0,1.0,,0 days 00:33:23.750000,,0 days 02:13:35,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,4.0,0x4116d3d16f0a3ee825f183fb745bbcdc845ab1ee,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,2.0,,,,,,,,,,,,,,,,,0.002222726,0.010182141,0.0052784775981667,0.0,0.007041776,0.0015201268571428,0.0,0.0,0.0,20.0,0.021281776,0.0316708655890004,0.0,14.0,6.0,9.0,3.0,6.0,0 days 18:49:16,1 days 23:54:22.666666666,0 days 13:10:29.200000,10 days 23:29:44,11 days 23:26:16,10 days 23:29:44,0
37,8.0,0.0,1.0,,9 days 06:28:15,,74 days 03:46:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,8.0,0x411fbff500ddc337efe9ca18c69437fd690427f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004099399592595,0.016,0.0051924481657447,0.0,0.0209999999999999,0.0044537696247266,0.0,0.0,0.0,91.0,0.2360497901105144,0.197313030298299,0.0,53.0,38.0,26.0,14.0,9.0,1 days 15:57:09.056603773,2 days 07:52:46.657894736,0 days 23:16:08.571428571,88 days 05:29:00,88 days 11:25:33,88 days 05:29:00,0
38,3.0,0.0,1.0,,1 days 22:50:48,,5 days 20:32:24,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,3.0,0x41a633647c0f80cb6fe22eab4baec28d6c2c3af1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.0,1.0,,,,,,,,,,,,,,,,,0.0017853069999999,0.0017853069999999,0.0017853069999999,0.0,0.3999999999999999,0.0281060484576503,0.0,0.0,0.0,22.0,0.590227017610657,0.0017853069999999,0.0,21.0,1.0,13.0,1.0,9.0,1 days 18:13:48,0 days 00:00:00,1 days 16:18:37.636363636,36 days 22:49:48,0 days 00:00:00,36 days 22:49:48,0
39,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,1.0,0x41db528d526498769a07fa21f7d4c680118940ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006634457,0.092450826,0.0272492682222221,0.0,0.0842,0.0089692340552769,0.0,0.0,0.0,89.0,0.7175387244221549,0.2452434139999997,0.0,80.0,9.0,42.0,7.0,26.0,1 days 02:44:16.175000,4 days 11:07:15.555555555,1 days 00:02:02.404494382,89 days 03:01:34,40 days 04:05:20,89 days 03:01:34,0
40,3.0,0.0,1.0,,1 days 16:37:53.333333333,,5 days 01:53:40,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,3.0,0x42145edc650097b114254eba62b480af6249bfcf,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1 days 19:36:50.500000,3 days 15:13:41,2.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0 days 01:13:46,0 days 02:27:32,1.0,1.0,0x3864b787e498bf89edff0ed6258393d4cf462855,1.0,2.0,0.0,0.0551637919999999,0.0079473663313638,0.0,0.055258,0.0025909615069999,0.0,0.0,0.0,249.0,0.5233742244139846,0.3735262175741028,0.0,202.0,47.0,100.0,10.0,44.0,0 days 10:44:02.702970297,1 days 17:56:54.851063829,0 days 08:42:28.698795180,90 days 08:17:06,82 days 03:34:58,90 days 08:17:06,0
41,3.0,0.0,1.0,,0 days 01:57:19.666666666,,0 days 05:51:59,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,3.0,0x422162745b12b8c58d19e348d7c8c134bbedf886,,,,,,,,,,,,,,,,,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0 days 05:46:14.875968992,31 days 00:25:59,112.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,112.0,129.0,0.0,0.0726399264509261,0.0044024197849046,0.0,43.0,0.0344092872116301,0.0,0.0,0.0,8738.0,299.5328451772404,0.1452798529018522,0.0,8705.0,33.0,3493.0,2.0,616.0,0 days 00:14:54.842848937,1 days 21:18:45.363636363,0 days 00:14:51.463378347,90 days 03:46:47,62 days 07:18:57,90 days 03:46:47,0
42,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,1.0,1.0,0x4258b8d0c031a357bb4a8243668fcc0273ccecb7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:14:04,0 days 00:28:08,1.0,0.0,0xfe2e637202056d30016725477c5da089ab0a043a,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5 days 12:22:14.333333333,16 days 13:06:43,3.0,0.0,0x6b175474e89094c44da98b954eedeac495271d0f,3.0,3.0,8.14614324852e-06,0.02778465,0.0035108385831981,0.0,0.0276798768774837,0.0018279389829463,0.0,0.0,0.0,81.0,0.1005366440620474,0.0912818031631513,0.0,55.0,26.0,7.0,6.0,19.0,0 days 14:01:41.581818181,1 days 05:43:19.346153846,0 days 09:31:31.197530864,32 days 03:33:07,32 days 04:46:23,32 days 03:33:07,0
43,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,1.0,0x426fd10a9d2cb7d898cafe3debf61d3c2177fe49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,,,,,,,,,,,,,,,,,0.0,0.5376157,0.0400740771425385,0.0,0.3188,0.00553582576289,0.0,0.0,0.0,484.0,2.552015676692304,0.9217037742783872,0.0,461.0,23.0,259.0,16.0,193.0,0 days 04:47:07.201735357,3 days 10:53:24.826086956,0 days 04:33:28.553719008,91 days 22:02:20,79 days 10:28:31,91 days 22:02:20,0
44,2.0,0.0,1.0,,0 days 15:32:03.500000,,1 days 07:04:07,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,,1.0,2.0,0x42a5b1bad25b50419a694a82e3de1f2a54a5803f,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4 days 13:19:05.500000,27 days 07:54:33,4.0,0.0,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,4.0,6.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0 days 04:18:00.666666666,11 days 06:54:42,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,63.0,4.11850951932469e-05,0.1999999999999999,0.0624082370190386,0.0,0.1699999999999999,0.0029237486755153,0.0,0.0,0.0,102.0,0.2836036215249927,0.312041185095193,0.0,97.0,5.0,82.0,4.0,19.0,0 days 07:50:14.412371134,5 days 05:38:18,0 days 07:27:11.352941176,31 days 16:13:18,26 days 04:11:30,31 days 16:13:18,0
45,3.0,0.0,1.0,,9 days 22:50:56,,29 days 20:32:48,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,3.0,0x430fd92db185d565eae4a8363b6f2c2e27eea6c8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26 days 21:37:31.666666666,80 days 16:52:35,2.0,0.0,0x5cd2fac9702d68dde5a94b1af95962bcfb80fc7d,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40 days 08:27:02,80 days 16:54:04,0.0,1.0,,1.0,2.0,0.0001999999999999,0.0731873387977587,0.0089847124873598,0.0,0.052,0.0055202701576816,0.0,0.0,0.0,124.0,0.5961891770296152,0.1437553997977582,0.0,108.0,16.0,51.0,11.0,51.0,0 days 20:13:25.916666666,5 days 07:25:07.437500,0 days 17:36:51.604838709,91 days 00:10:39,84 days 22:41:59,91 days 00:10:39,0
46,8.0,0.0,1.0,,1 days 21:57:10.250000,,15 days 07:37:22,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,8.0,0x43301a3cdf87aaff129869a4671ca91ae02f70e6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5 days 02:32:16.333333333,15 days 07:36:49,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,3.0,,,,,,,,,,,,,,,,,0.0,0.175,0.0435490091429669,0.0,0.15,0.0122852355383106,0.0,0.0,0.0,91.0,0.98281884306485,0.4790391005726366,0.0,80.0,11.0,40.0,3.0,14.0,0 days 17:08:00.450000,4 days 23:08:50,0 days 15:03:44.571428571,57 days 02:40:36,54 days 14:37:10,57 days 02:40:36,0
47,18.0,0.0,1.0,,4 days 18:32:09.722222222,,85 days 21:38:55,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,18.0,0x433746618b5bc2f7dc85d022915d2908baf5d24b,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17 days 05:35:27.200000,86 days 03:57:16,2.0,0.0,0x1f5c8f58d92854a50ce505cf5a52616b12bda01e,2.0,5.0,,,,,,,,,,,,,,,,,0.0047988530060986,0.2799999999999999,0.0749096014817045,0.0,0.2749999999999999,0.0242413586496855,0.0,0.0,0.0,253.0,5.357340261580501,2.3971072474145467,0.0,221.0,32.0,104.0,4.0,62.0,0 days 09:28:37.805429864,2 days 16:47:23.187500,0 days 08:16:42.509881422,87 days 06:27:15,86 days 09:16:22,87 days 06:27:15,0
48,8.0,0.0,1.0,,1 days 07:52:58.250000,,10 days 15:03:46,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,8.0,0x437013776bda41fa40c40dfdb5348aef677c2bcb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,,,,,,,,,,,,,,,,,0.00161585,0.107357255,0.0181625190627833,0.0,0.0999,0.0080532908028182,0.0,0.0,0.0,118.0,0.7892224986761877,0.3632503812556664,0.0,98.0,20.0,44.0,6.0,28.0,0 days 14:40:00.561224489,3 days 01:54:31.300000,0 days 12:10:51.313559322,59 days 21:20:55,61 days 14:10:26,59 days 21:20:55,0
49,2.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,2.0,0x43a4ce44c83e90d1a2dd7b8b3d7ff44d62bca69f,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5 days 17:54:32,17 days 05:43:36,3.0,0.0,0xf4d2888d29d722226fafa5d9b24f9164c092421e,3.0,3.0,,,,,,,,,,,,,,,,,0.00241345131,0.01,0.0074711504366666,0.0,0.04,0.0050896874999999,0.0,0.0,0.0,11.0,0.0407174999999999,0.02241345131,0.0,8.0,3.0,5.0,3.0,5.0,5 days 18:13:38.125000,2 days 08:51:40.666666666,4 days 04:31:44.090909090,46 days 01:49:05,7 days 02:35:02,46 days 01:49:05,0
50,11.0,0.0,1.0,,4 days 22:41:09,,54 days 09:32:39,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,11.0,0x43fbf3cfce4a5028b3d1421383e2776d83d720d9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11 days 12:24:51.666666666,34 days 13:14:35,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,3.0,,,,,,,,,,,,,,,,,0.0,0.289687193,0.039567589083307,0.0,0.3101,0.0091365508996449,0.0,0.0,0.0,140.0,1.1512054133552585,0.5539462471662984,0.0,126.0,14.0,60.0,8.0,54.0,0 days 17:11:43.857142857,5 days 17:41:04.071428571,0 days 15:28:33.471428571,90 days 06:38:06,80 days 07:34:57,90 days 06:38:06,0
51,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,1.0,0x43ff76119d5c27fd2150214f1bbee9d7c5887ec4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012275454633163,0.012275454633163,0.012275454633163,0.011275454633163,0.011275454633163,0.011275454633163,0.0,0.0,0.0,2.0,0.011275454633163,0.012275454633163,0.0,1.0,1.0,0.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
52,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,1.0,0x443a20eefdd5e78fba0054f8212b036ea2d0cd36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6 days 06:48:33.666666666,18 days 20:25:41,2.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2.0,3.0,,,,,,,,,,,,,,,,,0.0999999999999999,0.1999999999999999,0.1499999999999999,0.0,0.063,0.0089999999999999,0.0,0.0,0.0,30.0,0.2519999999999999,0.2999999999999998,0.0,28.0,2.0,21.0,2.0,15.0,3 days 06:00:32.785714285,2 days 13:00:39.500000,3 days 00:48:30.600000,91 days 00:15:18,5 days 02:01:19,91 days 00:15:18,0
53,15.0,0.0,1.0,,4 days 06:43:50.266666666,,64 days 04:57:34,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,15.0,0x44bdb0d06618257b4002b5dca0276386a9f36e9e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31 days 00:31:45.500000,62 days 01:03:31,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,2.0,,,,,,,,,,,,,,,,,0.0012646145706679,0.20194773,0.0470372044919824,0.0,0.625,0.0480717918872861,0.0,0.0,0.0,80.0,3.268881848335456,0.5644464539037896,0.0,68.0,12.0,45.0,7.0,15.0,1 days 01:17:58.264705882,6 days 02:21:24.750000,0 days 21:30:16.525000,71 days 16:22:02,73 days 04:16:57,71 days 16:22:02,0
54,4.0,0.0,1.0,,0 days 21:59:02.750000,,3 days 15:56:11,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,4.0,0x451410f0474f2a03a8422bb8cda037e4fc5fea4b,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 01:15:34,0 days 02:31:08,2.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,1.0,0.0001,0.013439148547055,0.0045966930103925,0.0,0.028,0.002591555190813,0.0,0.0,0.0,42.0,0.085521321296829,0.0413702370935332,0.0,33.0,9.0,16.0,6.0,16.0,2 days 05:34:05.545454545,10 days 03:57:09.111111111,1 days 18:05:21.500000,73 days 15:45:03,91 days 11:34:22,73 days 15:45:03,0
55,3.0,0.0,1.0,,0 days 01:36:18,,0 days 04:48:54,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,3.0,0x452fbd16f11efee2a8a48012b7afe00ef004ffba,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:00:00,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,1.0,,,,,,,,,,,,,,,,,0.004165522,0.010095362,0.007915221,0.0,0.016,0.0051971428571428,0.0,0.0,0.0,11.0,0.0363799999999999,0.031660884,0.0,7.0,4.0,3.0,1.0,4.0,6 days 15:22:09.857142857,11 days 14:44:33.250000,4 days 05:25:00.818181818,46 days 11:35:09,46 days 10:58:13,46 days 11:35:09,0
56,2.0,0.0,1.0,,0 days 22:57:30,,1 days 21:55:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,2.0,0x454d928ae47a968884a5eb16177d71bed4d9dacb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00088514,0.181298526,0.0489896393749999,0.0,0.1894487867807891,0.0211335594071823,0.0,0.0,0.0,62.0,0.9721437327303863,0.7838342299999999,0.0,46.0,16.0,15.0,3.0,22.0,1 days 22:20:35.195652173,5 days 12:13:09.937500,1 days 10:23:00.951612903,88 days 19:46:59,88 days 03:30:39,88 days 19:46:59,0
57,1.0,0.0,1.0,,0 days 00:00:00,,0 days 00:00:00,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,1.0,0x4592cde006dc435b8a5c4e42efbd1db310570f1a,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8 days 08:59:12.285714285,58 days 14:54:26,6.0,0.0,0x4d224452801aced8b2f0aebe155379bb5d594381,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0 days 14:46:35.666666666,1 days 20:19:47,1.0,0.0,0x4d224452801aced8b2f0aebe155379bb5d594381,1.0,3.0,0.0,0.34984,0.0227999736021361,0.0,0.305,0.0156924671874718,0.0,0.0,0.0,376.0,4.236966140617389,2.416797201826432,0.0,270.0,106.0,71.0,73.0,165.0,0 days 08:07:33.592592592,0 days 20:00:53.556603773,0 days 05:50:06.569148936,91 days 10:01:10,88 days 09:34:37,91 days 10:01:10,0
58,23.0,0.0,1.0,,1 days 18:38:53.217391304,,40 days 20:54:24,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,23.0,0x45a7e12580399b703f27eba4a345c2a93e3e608b,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5 days 04:33:27.666666666,31 days 03:20:46,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,6.0,,,,,,,,,,,,,,,,,0.0,0.1999999999999999,0.0283315305840223,0.0,0.5,0.010506309497909,0.0,0.0,0.0,357.0,3.3199938013392507,1.1615927539449171,0.0,316.0,41.0,130.0,16.0,72.0,0 days 06:38:05.237341772,1 days 09:38:20.853658536,0 days 05:52:22.114845938,87 days 08:35:35,57 days 11:12:15,87 days 08:35:35,0
59,4.0,0.0,1.0,,1 days 03:46:20,,4 days 15:05:20,1.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,1.0,4.0,0x4609d164fd34e74810d5a9a7dd6c5b9f536f1da5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2 days 09:17:46.400000,11 days 22:28:52,3.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.0,5.0,,,,,,,,,,,,,,,,,0.0001092368735495,0.020906242,0.002472875385358,0.0,0.0645,0.0042670819447593,0.0,0.0,0.0,67.0,0.2389565889065228,0.0272016292389385,0.0,56.0,11.0,31.0,3.0,17.0,0 days 08:03:09.410714285,1 days 16:45:36.545454545,0 days 06:43:49.955223880,18 days 18:56:47,18 days 16:21:42,18 days 18:56:47,0
